Product,Quantity Ordered,Price Each,Order Date,Purchase Address
AAA Batteries (4-pack),1,2.99,8/29/2019 1:12, Los Angeles
Bose SoundSport Headphones,1,99.99,8/17/2019 0:32, San Francisco
Apple Airpods Headphones,1,150,8/18/2019 11:08, San Francisco
Lightning Charging Cable,1,14.95,8/30/2019 23:47, Seattle
AA Batteries (4-pack),1,3.84,8/13/2019 23:51, Portland
Wired Headphones,1,11.99,8/8/2019 6:54, Los Angeles
USB-C Charging Cable,1,11.95,8/31/2019 12:58, Portland
Bose SoundSport Headphones,1,99.99,8/9/2019 11:06, Los Angeles
ThinkPad Laptop,1,999.99,8/9/2019 16:53, Los Angeles
Lightning Charging Cable,1,14.95,8/20/2019 19:28, San Francisco
AAA Batteries (4-pack),2,2.99,8/4/2019 14:08, Los Angeles
Bose SoundSport Headphones,1,99.99,8/19/2019 11:03, Austin
USB-C Charging Cable,1,11.95,8/24/2019 15:53, Los Angeles
Macbook Pro Laptop,1,1700,8/24/2019 19:14, Los Angeles
Macbook Pro Laptop,1,1700,8/22/2019 17:38, Los Angeles
20in Monitor,1,109.99,8/14/2019 11:38, New York City
AAA Batteries (4-pack),4,2.99,8/13/2019 18:51, New York City
iPhone,1,700,8/15/2019 15:27, San Francisco
Wired Headphones,1,11.99,8/13/2019 10:40, Boston
Bose SoundSport Headphones,1,99.99,8/4/2019 22:43, Dallas
iPhone,1,700,8/6/2019 7:06, Seattle
Wired Headphones,2,11.99,8/28/2019 12:29, Portland
Lightning Charging Cable,1,14.95,8/29/2019 21:01, Portland
Bose SoundSport Headphones,1,99.99,8/22/2019 21:03, Los Angeles
34in Ultrawide Monitor,1,379.99,8/24/2019 13:06, Portland
34in Ultrawide Monitor,1,379.99,8/30/2019 10:08, Los Angeles
iPhone,1,700,8/23/2019 14:09, Los Angeles
Lightning Charging Cable,1,14.95,8/22/2019 17:16, New York City
Bose SoundSport Headphones,1,99.99,8/7/2019 13:06, San Francisco
AA Batteries (4-pack),3,3.84,8/2/2019 15:00, Los Angeles
AAA Batteries (4-pack),2,2.99,8/31/2019 7:14, Portland
AA Batteries (4-pack),1,3.84,8/20/2019 23:39, Atlanta
USB-C Charging Cable,1,11.95,8/25/2019 20:08, Seattle
Bose SoundSport Headphones,1,99.99,8/19/2019 12:04, Los Angeles
USB-C Charging Cable,1,11.95,8/6/2019 18:15, Portland
iPhone,1,700,8/5/2019 20:55, Portland
AAA Batteries (4-pack),2,2.99,8/28/2019 20:28, Seattle
Wired Headphones,1,11.99,8/17/2019 16:55, Boston
Bose SoundSport Headphones,1,99.99,8/16/2019 6:20, Austin
USB-C Charging Cable,1,11.95,8/30/2019 23:29, Los Angeles
Wired Headphones,1,11.99,8/30/2019 20:28, Atlanta
Lightning Charging Cable,1,14.95,8/4/2019 20:21, Los Angeles
Wired Headphones,2,11.99,8/4/2019 20:21, Los Angeles
Wired Headphones,1,11.99,8/1/2019 13:59, Boston
Bose SoundSport Headphones,1,99.99,8/22/2019 11:05, Boston
Wired Headphones,1,11.99,8/31/2019 11:04, Los Angeles
USB-C Charging Cable,1,11.95,8/31/2019 11:04, Los Angeles
Wired Headphones,1,11.99,8/22/2019 19:36, New York City
Flatscreen TV,1,300,8/8/2019 18:40, San Francisco
iPhone,1,700,8/6/2019 8:52, San Francisco
AA Batteries (4-pack),1,3.84,8/4/2019 0:33, Seattle
AAA Batteries (4-pack),2,2.99,8/4/2019 12:42, Austin
Bose SoundSport Headphones,1,99.99,8/23/2019 21:10, Austin
AA Batteries (4-pack),1,3.84,8/10/2019 10:07, Dallas
Macbook Pro Laptop,1,1700,8/21/2019 16:04, Dallas
Macbook Pro Laptop,1,1700,8/19/2019 20:26, Seattle
AAA Batteries (4-pack),1,2.99,8/7/2019 6:29, Atlanta
Macbook Pro Laptop,1,1700,8/20/2019 22:40, Boston
Bose SoundSport Headphones,1,99.99,8/26/2019 18:27, New York City
USB-C Charging Cable,1,11.95,8/14/2019 12:15, Seattle
27in FHD Monitor,1,149.99,8/11/2019 18:40, Los Angeles
Bose SoundSport Headphones,1,99.99,8/15/2019 12:22, San Francisco
Google Phone,1,600,8/6/2019 17:43, Los Angeles
27in FHD Monitor,1,149.99,8/5/2019 16:04, Portland
Macbook Pro Laptop,1,1700,8/24/2019 14:35, Los Angeles
LG Washing Machine,1,600,8/24/2019 14:35, Los Angeles
Lightning Charging Cable,1,14.95,8/10/2019 17:18, Atlanta
LG Dryer,1,600,8/28/2019 11:59, San Francisco
AA Batteries (4-pack),1,3.84,8/6/2019 22:05, San Francisco
27in 4K Gaming Monitor,1,389.99,8/31/2019 12:00, Boston
AAA Batteries (4-pack),1,2.99,8/20/2019 15:51, San Francisco
Lightning Charging Cable,1,14.95,8/20/2019 15:51, San Francisco
AA Batteries (4-pack),1,3.84,8/24/2019 0:53, San Francisco
iPhone,1,700,8/31/2019 11:48, Los Angeles
34in Ultrawide Monitor,1,379.99,8/9/2019 20:19, New York City
AA Batteries (4-pack),2,3.84,8/24/2019 20:38, Boston
iPhone,1,700,8/13/2019 20:13, Dallas
AA Batteries (4-pack),2,3.84,8/11/2019 9:42, San Francisco
USB-C Charging Cable,1,11.95,8/16/2019 11:12, Atlanta
Wired Headphones,1,11.99,8/7/2019 15:55, New York City
Lightning Charging Cable,1,14.95,8/1/2019 16:25, Boston
Apple Airpods Headphones,1,150,8/31/2019 12:48, Atlanta
Bose SoundSport Headphones,1,99.99,8/13/2019 17:52, New York City
Vareebadd Phone,1,400,8/12/2019 19:56, Los Angeles
Lightning Charging Cable,1,14.95,8/1/2019 20:29, Boston
Wired Headphones,1,11.99,8/16/2019 15:52, San Francisco
Wired Headphones,1,11.99,8/13/2019 9:54, Los Angeles
Bose SoundSport Headphones,1,99.99,8/30/2019 10:48, Los Angeles
LG Washing Machine,1,600,8/25/2019 10:25, Los Angeles
AAA Batteries (4-pack),2,2.99,8/10/2019 18:09, Atlanta
USB-C Charging Cable,1,11.95,8/28/2019 11:05, Seattle
Apple Airpods Headphones,1,150,8/27/2019 13:01, Portland
Google Phone,1,600,8/27/2019 8:45, Austin
iPhone,1,700,8/6/2019 10:08, New York City
Lightning Charging Cable,1,14.95,8/6/2019 10:08, New York City
AAA Batteries (4-pack),1,2.99,8/13/2019 13:23, Seattle
Lightning Charging Cable,1,14.95,8/29/2019 11:40, Los Angeles
Vareebadd Phone,1,400,8/12/2019 8:11, Los Angeles
Bose SoundSport Headphones,1,99.99,8/14/2019 21:12, San Francisco
AA Batteries (4-pack),1,3.84,8/28/2019 19:56, Atlanta
20in Monitor,1,109.99,8/31/2019 9:38, Seattle
AAA Batteries (4-pack),1,2.99,8/16/2019 9:07, Los Angeles
Product,Quantity Ordered,Price Each,Order Date,
AAA Batteries (4-pack),1,2.99,8/14/2019 20:46, Dallas
27in 4K Gaming Monitor,1,389.99,8/25/2019 11:52, Seattle
Wired Headphones,1,11.99,8/4/2019 11:13, Portland
Apple Airpods Headphones,1,150,8/3/2019 20:11, Portland
Lightning Charging Cable,2,14.95,8/3/2019 2:42, New York City
USB-C Charging Cable,1,11.95,8/10/2019 16:02, Dallas
27in 4K Gaming Monitor,1,389.99,8/5/2019 23:18, Seattle
USB-C Charging Cable,2,11.95,8/17/2019 10:26, San Francisco
Bose SoundSport Headphones,1,99.99,8/27/2019 19:44, Dallas
AA Batteries (4-pack),1,3.84,8/24/2019 22:03, New York City
ThinkPad Laptop,1,999.99,8/9/2019 10:44, Portland
Wired Headphones,1,11.99,8/21/2019 16:15, San Francisco
34in Ultrawide Monitor,1,379.99,8/21/2019 16:15, San Francisco
AAA Batteries (4-pack),1,2.99,8/16/2019 19:05, Boston
AA Batteries (4-pack),1,3.84,8/7/2019 11:18, Los Angeles
Lightning Charging Cable,1,14.95,8/12/2019 10:11, Boston
27in FHD Monitor,1,149.99,8/3/2019 13:10, Los Angeles
34in Ultrawide Monitor,1,379.99,8/10/2019 19:47, San Francisco
Flatscreen TV,1,300,8/10/2019 11:06, Boston
AAA Batteries (4-pack),1,2.99,8/30/2019 14:38, Los Angeles
34in Ultrawide Monitor,1,379.99,8/10/2019 19:30, Dallas
AA Batteries (4-pack),1,3.84,8/16/2019 7:44, Seattle
AAA Batteries (4-pack),2,2.99,8/2/2019 16:29, Boston
27in FHD Monitor,1,149.99,8/23/2019 14:12, Los Angeles
USB-C Charging Cable,1,11.95,8/24/2019 15:40, Seattle
27in 4K Gaming Monitor,1,389.99,8/3/2019 16:23, Portland
AAA Batteries (4-pack),1,2.99,8/25/2019 22:58, Los Angeles
AA Batteries (4-pack),1,3.84,8/21/2019 13:48, Los Angeles
ThinkPad Laptop,1,999.99,8/15/2019 23:25, Austin
AAA Batteries (4-pack),1,2.99,8/15/2019 23:25, Austin
AA Batteries (4-pack),1,3.84,8/4/2019 12:06, Los Angeles
ThinkPad Laptop,1,999.99,8/1/2019 21:11, San Francisco
Lightning Charging Cable,1,14.95,8/7/2019 9:48, Los Angeles
20in Monitor,1,109.99,8/17/2019 19:39, San Francisco
Lightning Charging Cable,1,14.95,8/18/2019 21:22, San Francisco
AAA Batteries (4-pack),2,2.99,8/8/2019 18:26, Boston
USB-C Charging Cable,1,11.95,8/14/2019 12:14, Boston
USB-C Charging Cable,1,11.95,8/19/2019 13:38, Atlanta
Bose SoundSport Headphones,1,99.99,8/21/2019 12:33, Atlanta
Apple Airpods Headphones,1,150,8/12/2019 13:48, Boston
Lightning Charging Cable,1,14.95,8/10/2019 19:36, San Francisco
Lightning Charging Cable,1,14.95,8/19/2019 22:20, San Francisco
AA Batteries (4-pack),1,3.84,8/19/2019 22:20, San Francisco
27in 4K Gaming Monitor,1,389.99,8/7/2019 22:39, Boston
Lightning Charging Cable,1,14.95,8/1/2019 8:50, Boston
AA Batteries (4-pack),1,3.84,8/31/2019 17:17, San Francisco
27in FHD Monitor,1,149.99,8/14/2019 19:23, Los Angeles
27in FHD Monitor,1,149.99,8/3/2019 16:48, New York City
Apple Airpods Headphones,1,150,8/11/2019 19:33, Los Angeles
Bose SoundSport Headphones,1,99.99,8/18/2019 6:06, San Francisco
Wired Headphones,1,11.99,8/4/2019 1:36, Boston
Google Phone,1,600,8/14/2019 12:59, New York City
AA Batteries (4-pack),1,3.84,8/16/2019 11:12, San Francisco
AA Batteries (4-pack),1,3.84,8/15/2019 8:43, Boston
Vareebadd Phone,1,400,8/26/2019 8:40, Atlanta
iPhone,1,700,8/22/2019 12:42, Portland
Bose SoundSport Headphones,1,99.99,8/27/2019 10:18, San Francisco
Bose SoundSport Headphones,1,99.99,8/28/2019 8:58, New York City
Macbook Pro Laptop,1,1700,8/10/2019 9:39, San Francisco
Macbook Pro Laptop,1,1700,8/22/2019 12:23, Boston
Bose SoundSport Headphones,1,99.99,8/29/2019 15:40, Seattle
Wired Headphones,1,11.99,8/27/2019 10:36, San Francisco
Lightning Charging Cable,1,14.95,8/16/2019 22:52, Portland
AA Batteries (4-pack),2,3.84,8/24/2019 14:06, Boston
Lightning Charging Cable,1,14.95,8/2/2019 9:52, Atlanta
AA Batteries (4-pack),1,3.84,8/22/2019 16:10, Atlanta
Google Phone,1,600,8/9/2019 13:34, Los Angeles
Macbook Pro Laptop,1,1700,8/16/2019 11:33, Los Angeles
34in Ultrawide Monitor,1,379.99,8/19/2019 8:11, Los Angeles
AAA Batteries (4-pack),1,2.99,8/31/2019 19:42, Los Angeles
Wired Headphones,1,11.99,8/17/2019 12:12, Boston
Lightning Charging Cable,1,14.95,8/11/2019 23:35, San Francisco
AA Batteries (4-pack),1,3.84,8/10/2019 22:40, San Francisco
AAA Batteries (4-pack),1,2.99,8/23/2019 20:30, New York City
USB-C Charging Cable,1,11.95,8/16/2019 6:01, Dallas
iPhone,1,700,8/16/2019 6:41, New York City
Lightning Charging Cable,1,14.95,8/16/2019 6:41, New York City
Lightning Charging Cable,1,14.95,8/23/2019 7:59, New York City
USB-C Charging Cable,1,11.95,8/27/2019 5:49, Dallas
27in 4K Gaming Monitor,1,389.99,8/29/2019 21:23, San Francisco
Lightning Charging Cable,1,14.95,8/9/2019 14:41, San Francisco
Apple Airpods Headphones,1,150,8/17/2019 13:05, Portland
AAA Batteries (4-pack),1,2.99,8/17/2019 13:05, Portland
AAA Batteries (4-pack),1,2.99,8/12/2019 13:43, Atlanta
Bose SoundSport Headphones,1,99.99,8/9/2019 16:52, Boston
Wired Headphones,1,11.99,8/3/2019 14:19, San Francisco
ThinkPad Laptop,1,999.99,8/3/2019 14:19, San Francisco
Flatscreen TV,1,300,8/21/2019 22:11, San Francisco
USB-C Charging Cable,1,11.95,8/6/2019 12:51, New York City
ThinkPad Laptop,1,999.99,8/17/2019 17:29, Seattle
Wired Headphones,1,11.99,8/29/2019 12:14, San Francisco
USB-C Charging Cable,2,11.95,8/6/2019 9:22, New York City
Bose SoundSport Headphones,1,99.99,8/14/2019 10:44, San Francisco
27in FHD Monitor,1,149.99,8/12/2019 7:56, San Francisco
Lightning Charging Cable,1,14.95,9/1/2019 0:26, Los Angeles
Bose SoundSport Headphones,1,99.99,8/14/2019 16:26, Portland
Lightning Charging Cable,1,14.95,8/11/2019 23:50, San Francisco
AAA Batteries (4-pack),1,2.99,8/6/2019 15:11, Austin
Wired Headphones,1,11.99,8/5/2019 12:21, New York City
AAA Batteries (4-pack),2,2.99,8/9/2019 20:21, San Francisco
USB-C Charging Cable,1,11.95,8/21/2019 13:54, San Francisco
AAA Batteries (4-pack),1,2.99,8/20/2019 14:32, San Francisco
USB-C Charging Cable,1,11.95,8/13/2019 19:32, Los Angeles
34in Ultrawide Monitor,1,379.99,8/13/2019 0:00, Austin
Vareebadd Phone,1,400,8/17/2019 9:26, Atlanta
AAA Batteries (4-pack),2,2.99,8/1/2019 17:48, Los Angeles
Apple Airpods Headphones,1,150,8/13/2019 13:42, Atlanta
27in 4K Gaming Monitor,1,389.99,8/7/2019 13:44, Atlanta
Bose SoundSport Headphones,1,99.99,8/10/2019 9:04, New York City
Apple Airpods Headphones,1,150,8/11/2019 23:09, New York City
Lightning Charging Cable,1,14.95,8/5/2019 20:19, Boston
Google Phone,1,600,8/2/2019 19:58, Boston
Bose SoundSport Headphones,1,99.99,8/18/2019 15:46, San Francisco
AAA Batteries (4-pack),1,2.99,8/17/2019 21:55, San Francisco
AAA Batteries (4-pack),1,2.99,8/8/2019 17:15, San Francisco
,,,,
Bose SoundSport Headphones,1,99.99,8/27/2019 13:50, Atlanta
AA Batteries (4-pack),1,3.84,8/15/2019 18:30, San Francisco
USB-C Charging Cable,1,11.95,8/9/2019 17:54, San Francisco
Lightning Charging Cable,1,14.95,8/20/2019 23:29, Austin
Wired Headphones,1,11.99,8/12/2019 10:50, Los Angeles
Apple Airpods Headphones,1,150,8/3/2019 12:09, Boston
USB-C Charging Cable,1,11.95,8/16/2019 16:13, San Francisco
Macbook Pro Laptop,1,1700,8/10/2019 12:45, San Francisco
Lightning Charging Cable,2,14.95,8/1/2019 9:17, Seattle
USB-C Charging Cable,1,11.95,8/5/2019 8:23, Atlanta
AAA Batteries (4-pack),2,2.99,8/19/2019 20:24, Austin
Apple Airpods Headphones,1,150,8/28/2019 19:11, San Francisco
Apple Airpods Headphones,1,150,8/1/2019 17:41, San Francisco
AAA Batteries (4-pack),1,2.99,8/8/2019 20:56, Atlanta
AA Batteries (4-pack),1,3.84,8/23/2019 14:49, Atlanta
iPhone,1,700,8/16/2019 19:20, Portland
USB-C Charging Cable,1,11.95,8/15/2019 12:03, Atlanta
iPhone,1,700,8/4/2019 7:09, Los Angeles
Lightning Charging Cable,1,14.95,8/4/2019 7:09, Los Angeles
AA Batteries (4-pack),1,3.84,8/16/2019 11:42, Boston
Google Phone,1,600,8/28/2019 15:56, Los Angeles
Wired Headphones,2,11.99,8/24/2019 14:39, San Francisco
Google Phone,1,600,8/13/2019 19:11, San Francisco
USB-C Charging Cable,1,11.95,8/13/2019 19:11, San Francisco
Wired Headphones,1,11.99,8/7/2019 15:52, Atlanta
Wired Headphones,1,11.99,8/8/2019 22:15, Atlanta
Lightning Charging Cable,1,14.95,8/17/2019 20:20, San Francisco
USB-C Charging Cable,1,11.95,8/13/2019 19:55, Dallas
iPhone,1,700,8/27/2019 16:00, San Francisco
34in Ultrawide Monitor,1,379.99,8/10/2019 12:21, Seattle
USB-C Charging Cable,1,11.95,8/8/2019 15:58, Los Angeles
AAA Batteries (4-pack),4,2.99,8/20/2019 14:12, Atlanta
AAA Batteries (4-pack),1,2.99,8/12/2019 7:18, Los Angeles
27in FHD Monitor,1,149.99,8/17/2019 0:57, Los Angeles
Wired Headphones,2,11.99,8/12/2019 20:19, New York City
AAA Batteries (4-pack),1,2.99,8/15/2019 0:45, Seattle
Google Phone,1,600,8/2/2019 11:42, New York City
USB-C Charging Cable,1,11.95,8/2/2019 11:42, New York City
Wired Headphones,1,11.99,8/2/2019 11:42, New York City
USB-C Charging Cable,1,11.95,8/17/2019 13:24, Los Angeles
Product,Quantity Ordered,Price Each,Order Date,
Apple Airpods Headphones,1,150,8/10/2019 20:20, Atlanta
AA Batteries (4-pack),2,3.84,8/9/2019 15:22, Atlanta
Apple Airpods Headphones,1,150,8/9/2019 7:23, Portland
Google Phone,1,600,8/9/2019 18:04, Atlanta
27in FHD Monitor,1,149.99,8/6/2019 15:33, San Francisco
34in Ultrawide Monitor,1,379.99,8/25/2019 22:05, Atlanta
27in FHD Monitor,1,149.99,8/1/2019 16:00, Boston
AAA Batteries (4-pack),1,2.99,8/9/2019 1:01, New York City
Wired Headphones,1,11.99,8/22/2019 18:57, Los Angeles
USB-C Charging Cable,1,11.95,8/20/2019 20:58, San Francisco
Bose SoundSport Headphones,1,99.99,8/3/2019 7:12, Dallas
Lightning Charging Cable,1,14.95,8/4/2019 11:13, San Francisco
USB-C Charging Cable,1,11.95,8/27/2019 0:34, Boston
USB-C Charging Cable,1,11.95,8/28/2019 11:50, Seattle
Lightning Charging Cable,1,14.95,8/2/2019 21:57, San Francisco
Lightning Charging Cable,1,14.95,8/6/2019 16:17, Seattle
AA Batteries (4-pack),1,3.84,8/17/2019 18:37, Dallas
USB-C Charging Cable,1,11.95,8/7/2019 16:40, Los Angeles
AA Batteries (4-pack),1,3.84,8/29/2019 16:48, New York City
Lightning Charging Cable,1,14.95,8/21/2019 15:52, Los Angeles
Apple Airpods Headphones,1,150,8/13/2019 7:55, Portland
Apple Airpods Headphones,1,150,8/8/2019 1:46, Dallas
Wired Headphones,1,11.99,8/1/2019 17:51, San Francisco
AAA Batteries (4-pack),3,2.99,8/11/2019 17:29, San Francisco
Wired Headphones,1,11.99,8/31/2019 22:12, New York City
Lightning Charging Cable,1,14.95,8/13/2019 18:24, Boston
USB-C Charging Cable,1,11.95,8/31/2019 18:07, Seattle
USB-C Charging Cable,1,11.95,8/3/2019 9:13, Dallas
27in FHD Monitor,1,149.99,8/18/2019 13:42, Los Angeles
Wired Headphones,1,11.99,8/2/2019 14:10, San Francisco
Macbook Pro Laptop,1,1700,8/13/2019 15:51, San Francisco
Bose SoundSport Headphones,1,99.99,8/30/2019 12:56, Austin
USB-C Charging Cable,1,11.95,8/6/2019 20:57, Los Angeles
Apple Airpods Headphones,1,150,8/26/2019 11:28, Atlanta
AAA Batteries (4-pack),1,2.99,8/22/2019 15:46, Los Angeles
AA Batteries (4-pack),1,3.84,8/22/2019 15:46, Los Angeles
USB-C Charging Cable,1,11.95,8/3/2019 13:05, Dallas
AAA Batteries (4-pack),1,2.99,8/17/2019 11:40, San Francisco
ThinkPad Laptop,1,999.99,8/27/2019 12:40, San Francisco
iPhone,1,700,8/6/2019 10:32, Atlanta
Lightning Charging Cable,1,14.95,8/20/2019 19:20, San Francisco
Lightning Charging Cable,1,14.95,8/29/2019 8:28, New York City
USB-C Charging Cable,1,11.95,8/11/2019 19:43, Portland
AA Batteries (4-pack),1,3.84,8/16/2019 6:12, New York City
Wired Headphones,1,11.99,8/18/2019 18:10, San Francisco
USB-C Charging Cable,1,11.95,8/4/2019 19:08, New York City
AAA Batteries (4-pack),1,2.99,8/24/2019 13:23, Los Angeles
iPhone,1,700,8/10/2019 12:28, Austin
Lightning Charging Cable,1,14.95,8/10/2019 12:28, Austin
Lightning Charging Cable,1,14.95,8/9/2019 18:18, San Francisco
34in Ultrawide Monitor,1,379.99,8/24/2019 14:16, New York City
AA Batteries (4-pack),1,3.84,8/5/2019 16:12, Seattle
Lightning Charging Cable,1,14.95,8/10/2019 23:57, Dallas
Bose SoundSport Headphones,1,99.99,8/8/2019 13:19, New York City
Lightning Charging Cable,1,14.95,8/7/2019 18:28, Los Angeles
USB-C Charging Cable,1,11.95,8/27/2019 20:38, Seattle
Bose SoundSport Headphones,1,99.99,8/17/2019 12:00, San Francisco
20in Monitor,1,109.99,8/1/2019 18:38, San Francisco
AAA Batteries (4-pack),1,2.99,8/26/2019 19:05, Los Angeles
Lightning Charging Cable,1,14.95,8/23/2019 22:27, Dallas
USB-C Charging Cable,2,11.95,8/30/2019 1:03, New York City
20in Monitor,1,109.99,8/29/2019 21:05, New York City
Lightning Charging Cable,2,14.95,8/10/2019 21:17, Austin
Apple Airpods Headphones,1,150,8/10/2019 14:22, Austin
Wired Headphones,1,11.99,8/17/2019 16:40, New York City
AAA Batteries (4-pack),1,2.99,8/14/2019 10:06, Dallas
27in FHD Monitor,1,149.99,8/22/2019 16:54, San Francisco
Wired Headphones,1,11.99,8/15/2019 10:41, Los Angeles
27in 4K Gaming Monitor,1,389.99,8/4/2019 11:57, San Francisco
Google Phone,1,600,8/11/2019 12:00, New York City
Lightning Charging Cable,1,14.95,8/10/2019 19:52, San Francisco
27in 4K Gaming Monitor,1,389.99,8/29/2019 11:57, Dallas
Macbook Pro Laptop,1,1700,8/13/2019 21:48, Los Angeles
Apple Airpods Headphones,1,150,8/24/2019 18:37, Los Angeles
27in FHD Monitor,1,149.99,8/13/2019 13:57, Los Angeles
ThinkPad Laptop,1,999.99,8/13/2019 16:37, Boston
Apple Airpods Headphones,1,150,8/2/2019 16:27, Seattle
USB-C Charging Cable,1,11.95,8/16/2019 13:17, Boston
AA Batteries (4-pack),1,3.84,8/20/2019 18:07, Los Angeles
AAA Batteries (4-pack),2,2.99,8/8/2019 20:03, New York City
iPhone,1,700,8/29/2019 18:06, Boston
Lightning Charging Cable,1,14.95,8/29/2019 18:06, Boston
iPhone,1,700,8/2/2019 19:14, San Francisco
Wired Headphones,1,11.99,8/2/2019 19:14, San Francisco
AAA Batteries (4-pack),1,2.99,8/16/2019 22:12, Seattle
27in FHD Monitor,1,149.99,8/18/2019 18:35, Portland
Wired Headphones,1,11.99,8/29/2019 20:52, San Francisco
Lightning Charging Cable,1,14.95,8/29/2019 20:52, San Francisco
27in FHD Monitor,1,149.99,8/18/2019 22:17, Los Angeles
27in 4K Gaming Monitor,1,389.99,8/11/2019 8:33, Atlanta
ThinkPad Laptop,1,999.99,8/12/2019 23:29, Los Angeles
Apple Airpods Headphones,1,150,8/13/2019 17:20, San Francisco
27in 4K Gaming Monitor,1,389.99,8/7/2019 21:35, Seattle
AA Batteries (4-pack),1,3.84,8/27/2019 18:34, San Francisco
,,,,
Lightning Charging Cable,1,14.95,8/16/2019 14:52, Dallas
Google Phone,1,600,8/31/2019 11:48, New York City
USB-C Charging Cable,1,11.95,8/31/2019 11:48, New York City
AA Batteries (4-pack),1,3.84,8/3/2019 21:17, Seattle
Lightning Charging Cable,1,14.95,8/15/2019 23:16, Seattle
Bose SoundSport Headphones,1,99.99,8/25/2019 10:20, New York City
Lightning Charging Cable,1,14.95,8/18/2019 18:46, Portland
USB-C Charging Cable,1,11.95,8/19/2019 16:28, Los Angeles
Lightning Charging Cable,1,14.95,8/7/2019 16:16, Los Angeles
Apple Airpods Headphones,1,150,8/9/2019 19:18, Portland
27in 4K Gaming Monitor,1,389.99,8/10/2019 10:34, Los Angeles
Bose SoundSport Headphones,1,99.99,8/31/2019 10:20, New York City
Lightning Charging Cable,2,14.95,8/30/2019 13:19, Los Angeles
27in FHD Monitor,1,149.99,8/13/2019 1:57, San Francisco
Vareebadd Phone,1,400,8/30/2019 11:34, Los Angeles
Wired Headphones,1,11.99,8/30/2019 11:34, Los Angeles
